id Note1 Note2 num All.SIDM00146_CPID1310_p-value All.SIDM00146_CPID1310_fdr All.SIDM00146_CPID1310_goodsgrna All.SIDM00146_CPID1310_lfc All.SIDM00146_CPID1313_p-value All.SIDM00146_CPID1313_fdr All.SIDM00146_CPID1313_goodsgrna All.SIDM00146_CPID1313_lfc All.SIDM00146_CPID1316_p-value All.SIDM00146_CPID1316_fdr All.SIDM00146_CPID1316_goodsgrna All.SIDM00146_CPID1316_lfc
UBE2C~BRD4 LibraryCombinations LibraryCombinations 4 0.12638 0.500435 4 -0.73541 0.65376 1.0 2 -0.59034 0.15095 0.555301 4 -0.74488
UBE2C~CDK12 LibraryCombinations LibraryCombinations 4 0.69174 1.0 2 -0.55978 0.05579 0.325948 4 -1.1543 0.1365 0.52919 4 -1.025
UBE2C~CDK4 LibraryCombinations LibraryCombinations 4 0.060359 0.337635 4 -0.66739 0.49811 1.0 3 -0.52888 0.023422 0.206705 4 -0.817
UBE2C~CDK6 LibraryCombinations LibraryCombinations 4 0.16546 0.57918 3 -0.89961 0.27595 0.825378 3 -0.96806 0.23867 0.753919 3 -0.89543
UBE2C~CDK7 LibraryCombinations LibraryCombinations 4 0.0092432 0.12684 4 -1.3175 0.0024788 0.065211 4 -1.5075 0.002144 0.05755 4 -1.4813
UBE2C~CHEK1 LibraryCombinations LibraryCombinations 4 0.0010092 0.035336 4 -1.3563 0.013222 0.157435 4 -1.2331 0.010934 0.142041 4 -1.1189
UBE2C~CHEK2 LibraryCombinations LibraryCombinations 4 0.84061 1.0 1 -0.4129 0.93683 1.0 1 -0.15742 0.89705 1.0 1 -0.19199
UBE2C~CYLC2 LibrarySingletons LibrarySingletons 4 0.94434 1.0 0 -0.14514 0.95393 1.0 0 -0.18635 0.95093 1.0 0 -0.32337
UBE2C~DNMT1 LibraryCombinations LibraryCombinations 4 0.062578 0.344584 4 -0.7239 0.4193 1.0 3 -0.58423 0.20552 0.678322 3 -0.74946
UBE2C~DNMT3B LibraryCombinations LibraryCombinations 4 0.89883 1.0 1 -0.33659 0.97145 1.0 0 -0.30125 0.93767 1.0 0 -0.36975
UBE2C~EZH2 LibraryCombinations LibraryCombinations 4 0.93265 1.0 1 -0.30202 0.98683 1.0 0 -0.10937 0.99212 1.0 0 -0.023697
UBE2C~FGFR1 LibraryCombinations LibraryCombinations 4 0.95779 1.0 0 -0.21845 0.95017 1.0 0 -0.1326 0.9912 1.0 0 -0.012574
UBE2C~FGFR2 LibraryCombinations LibraryCombinations 4 0.9884 1.0 0 -0.019459 0.98019 1.0 0 -0.0013032 0.9199 1.0 1 -0.28356
UBE2C~GALR1 LibrarySingletons LibrarySingletons 4 0.55029 1.0 2 -0.36996 0.5285 1.0 2 -0.47063 0.56346 1.0 2 -0.46212
UBE2C~GLS LibraryCombinations LibraryCombinations 4 0.11915 0.483601 4 -0.69428 0.098641 0.440313 4 -0.6981 0.41345 1.0 3 -0.62691
UBE2C~KMT2D LibraryCombinations LibraryCombinations 4 0.67619 1.0 2 -0.41447 0.25224 0.778941 3 -0.72742 0.43517 1.0 3 -0.55033
UBE2C~MCL1 LibraryCombinations LibraryCombinations 4 0.51841 1.0 2 -0.42014 0.51523 1.0 2 -0.46405 0.23724 0.750938 2 -0.47609
UBE2C~MTOR LibraryCombinations LibraryCombinations 4 0.38647 1.0 3 -0.68363 0.27957 0.831905 3 -0.78092 0.086415 0.415434 4 -0.91445
UBE2C~MYC LibraryCombinations LibraryCombinations 4 0.045861 0.289437 4 -0.96521 0.028632 0.235947 4 -1.2005 0.015557 0.169327 4 -1.1285
UBE2C~PARP1 LibraryCombinations LibraryCombinations 4 0.058506 0.880918 1 0.1592 0.0020681 0.13432 2 0.16797 0.0096169 0.299303 2 0.1816
UBE2C~PIK3CA LibraryCombinations LibraryCombinations 4 0.83537 1.0 1 -0.36428 0.73566 1.0 1 -0.4725 0.94252 1.0 0 -0.36607
UBE2C~PIK3CB LibraryCombinations LibraryCombinations 4 0.30878 0.89339 3 -0.74608 0.28103 0.834944 3 -0.76132 0.95108 1.0 0 -0.27879
UBE2C~PRMT1 LibraryCombinations LibraryCombinations 4 0.0032725 0.070192 4 -1.4113 0.0037835 0.083916 3 -1.3283 0.0014843 0.046348 4 -1.4432
UBE2C~PRMT5 LibraryCombinations LibraryCombinations 4 0.0018526 0.050489 4 -1.2967 0.0083953 0.126952 4 -1.1887 0.0056642 0.101875 4 -1.2099
UBE2C~PTPN11 LibraryCombinations LibraryCombinations 4 0.80768 1.0 2 -0.42783 0.75666 1.0 2 -0.47895 0.49346 1.0 3 -0.49382
UBE2C~RAD21 LibraryCombinations LibraryCombinations 4 0.12919 0.506227 4 -0.9699 0.16783 0.582197 4 -0.99059 0.11121 0.475526 4 -0.91959
UBE2C~RAD51 LibraryCombinations LibraryCombinations 4 0.059078 0.333958 4 -1.0055 0.055743 0.325786 4 -0.91158 0.0080065 0.122294 4 -1.2222
UBE2C~RAF1 LibraryCombinations LibraryCombinations 4 0.40279 1.0 3 -0.51173 0.6636 1.0 2 -0.47369 0.48189 1.0 3 -0.51165
UBE2C~TAZ LibraryCombinations LibraryCombinations 4 0.90992 1.0 1 -0.38195 0.74349 1.0 2 -0.43928 0.89211 1.0 1 -0.29256
UBE2C~WEE1 LibraryCombinations LibraryCombinations 4 0.64459 1.0 2 -0.28266 0.66878 1.0 2 -0.30305 0.63745 1.0 2 -0.2292
UBE2C~YAP1 LibraryCombinations LibraryCombinations 4 0.86784 1.0 1 -0.20289 0.66332 1.0 2 -0.29035 0.82785 1.0 1 -0.14119
UBR5~ADAD1 LibrarySingletons LibrarySingletons 4 0.96796 1.0 0 -0.13578 0.97149 1.0 0 -0.23963 0.9837 1.0 0 -0.15202
UBR5~AKT1 LibraryCombinations LibraryCombinations 4 0.96988 1.0 0 -0.027424 0.83275 1.0 1 -0.25434 0.82575 1.0 1 -0.23444
UBR5~AR LibraryCombinations LibraryCombinations 4 0.93738 1.0 1 -0.25079 0.94027 1.0 0 -0.20953 0.98138 1.0 0 -0.065177
UBR5~ARID1A LibraryCombinations LibraryCombinations 4 0.46567 1.0 3 -0.56633 0.89723 1.0 1 -0.32097 0.87861 1.0 1 -0.20944
UBR5~ARID1B LibraryCombinations LibraryCombinations 4 0.90339 1.0 1 -0.20149 0.94441 1.0 0 -0.29691 0.96071 1.0 0 -0.18153
UBR5~ATM LibraryCombinations LibraryCombinations 4 0.95805 1.0 0 -0.036323 0.98178 1.0 0 -0.099515 0.9872 1.0 0 -0.094329
UBR5~ATR LibraryCombinations LibraryCombinations 4 0.15964 0.568338 4 -0.80841 0.0096491 0.134293 4 -1.2152 0.092365 0.430245 4 -1.0814
UBR5~BARD1 LibraryCombinations LibraryCombinations 4 0.90467 1.0 1 -0.28314 0.93955 1.0 0 -0.30484 0.84709 1.0 1 -0.44733
UBR5~BCL2 LibraryCombinations LibraryCombinations 4 0.97433 1.0 0 -0.017126 0.98401 1.0 0 -0.099537 0.18348 1.0 1 0.084481
UBR5~BCL2L1 LibraryCombinations LibraryCombinations 4 0.49116 1.0 3 -0.4917 0.82598 1.0 1 -0.49566 0.87165 1.0 1 -0.3681
UBR5~BRCA1 LibraryCombinations LibraryCombinations 4 0.89214 1.0 1 -0.2892 0.83163 1.0 1 -0.43952 0.67074 1.0 2 -0.44654
UBR5~BRCA2 LibraryCombinations LibraryCombinations 4 0.05192 0.311273 4 -0.89484 0.1145 0.474192 4 -0.95779 0.44438 1.0 3 -0.68192
UBR5~BRD4 LibraryCombinations LibraryCombinations 4 0.50358 1.0 3 -0.64535 0.15043 0.551006 4 -0.84552 0.35881 0.973119 3 -0.5773
UBR5~CDK12 LibraryCombinations LibraryCombinations 4 0.44616 1.0 3 -0.70838 0.1683 0.583057 4 -0.92922 0.44636 1.0 3 -0.61243
UBR5~CDK4 LibraryCombinations LibraryCombinations 4 0.78605 1.0 2 -0.48499 0.48424 1.0 3 -0.55693 0.51428 1.0 2 -0.68037
UBR5~CDK6 LibraryCombinations LibraryCombinations 4 0.34298 0.950733 3 -0.88643 0.68943 1.0 2 -0.60788 0.11946 0.492673 4 -0.8479
UBR5~CDK7 LibraryCombinations LibraryCombinations 4 0.038139 0.264064 4 -1.1888 0.0032689 0.077369 4 -1.3306 0.023834 0.207959 4 -1.2915
UBR5~CHEK1 LibraryCombinations LibraryCombinations 4 0.10555 0.454531 4 -1.056 0.076661 0.385674 4 -1.1331 0.075974 0.385989 4 -1.018
UBR5~CHEK2 LibraryCombinations LibraryCombinations 4 0.80294 1.0 2 -0.21417 0.68071 1.0 2 -0.38109 0.94947 1.0 0 -0.11862
UBR5~CYLC2 LibrarySingletons LibrarySingletons 4 0.84025 1.0 1 -0.19666 0.89266 1.0 1 -0.085398 0.89657 1.0 1 -0.19898
UBR5~DNMT1 LibraryCombinations LibraryCombinations 4 0.20459 0.673477 3 -0.70972 0.057209 0.330603 4 -0.75568 0.29809 0.872702 2 -0.73668
UBR5~DNMT3B LibraryCombinations LibraryCombinations 4 0.87443 1.0 1 -0.21931 0.79452 1.0 1 -0.28084 0.93374 1.0 1 -0.14023
UBR5~EZH2 LibraryCombinations LibraryCombinations 4 0.98925 1.0 0 -0.022119 0.28802 1.0 0 0.040648 0.91659 1.0 1 -0.027011
UBR5~FGFR1 LibraryCombinations LibraryCombinations 4 0.21987 1.0 0 0.095772 0.98775 1.0 0 -0.029302 0.97701 1.0 0 -0.079109
UBR5~FGFR2 LibraryCombinations LibraryCombinations 4 0.37119 1.0 0 0.015395 0.95699 1.0 0 -0.10364 0.33079 1.0 0 0.15736
UBR5~GALR1 LibrarySingletons LibrarySingletons 4 0.64661 1.0 2 -0.33028 0.5198 1.0 2 -0.4016 0.34899 0.957944 2 -0.69296
UBR5~GLS LibraryCombinations LibraryCombinations 4 0.34677 0.955942 3 -0.58878 0.68227 1.0 2 -0.53293 0.86753 1.0 1 -0.48525
UBR5~KMT2D LibraryCombinations LibraryCombinations 4 0.79003 1.0 2 -0.38311 0.49061 1.0 2 -0.65586 0.46405 1.0 3 -0.5739
UBR5~MCL1 LibraryCombinations LibraryCombinations 4 0.40008 1.0 2 -0.41378 0.073784 0.376977 2 -0.63999 0.35159 0.96135 2 -0.46799
UBR5~MTOR LibraryCombinations LibraryCombinations 4 0.64206 1.0 2 -0.53033 0.4213 1.0 3 -0.62582 0.55599 1.0 2 -0.61592
UBR5~MYC LibraryCombinations LibraryCombinations 4 0.00056374 0.024684 4 -1.4203 0.012742 0.154585 4 -1.202 0.024564 0.211322 4 -1.0945
UBR5~PARP1 LibraryCombinations LibraryCombinations 4 0.020278 0.460549 2 0.24639 0.00078467 0.071169 2 0.21207 0.0077809 0.267604 2 0.32188
UBR5~PIK3CA LibraryCombinations LibraryCombinations 4 0.76698 1.0 2 -0.38534 0.87342 1.0 1 -0.35862 0.15369 0.56102 4 -0.5828
UBR5~PIK3CB LibraryCombinations LibraryCombinations 4 0.84625 1.0 1 -0.38448 0.64832 1.0 2 -0.59298 0.72256 1.0 2 -0.53462
UBR5~PRMT1 LibraryCombinations LibraryCombinations 4 0.069654 0.36408 4 -1.0696 0.030989 0.246349 4 -1.2172 0.43676 1.0 3 -0.85902
UBR5~PRMT5 LibraryCombinations LibraryCombinations 4 0.0049437 0.090213 4 -1.2409 0.014439 0.163797 4 -1.0704 0.029702 0.235038 4 -1.0022
UBR5~PTPN11 LibraryCombinations LibraryCombinations 4 0.40697 1.0 3 -0.67953 0.6687 1.0 2 -0.51973 0.7965 1.0 2 -0.46537
UBR5~RAD21 LibraryCombinations LibraryCombinations 4 0.11495 0.473495 4 -1.0666 0.60399 1.0 2 -0.60933 0.072064 0.374363 4 -1.0077
UBR5~RAD51 LibraryCombinations LibraryCombinations 4 0.1721 0.59303 4 -0.81134 0.024692 0.220951 4 -1.0736 0.11609 0.485874 4 -1.1168
UBR5~RAF1 LibraryCombinations LibraryCombinations 4 0.62817 1.0 2 -0.35054 0.82524 1.0 1 -0.32073 0.39419 1.0 2 -0.56986
UBR5~TAZ LibraryCombinations LibraryCombinations 4 0.88699 1.0 1 -0.25498 0.98802 1.0 0 -0.14955 0.94684 1.0 0 -0.32622
UBR5~WEE1 LibraryCombinations LibraryCombinations 4 0.25662 0.788749 2 -0.61865 0.5736 1.0 1 -0.32076 0.8634 1.0 1 -0.081112
UBR5~YAP1 LibraryCombinations LibraryCombinations 4 0.93337 1.0 1 -0.22215 0.97728 1.0 0 -0.077013 0.98921 1.0 0 -0.039727
UCK2~ADAD1 LibrarySingletons LibrarySingletons 4 0.22576 1.0 0 0.10025 0.38528 1.0 0 0.084281 0.97621 1.0 0 -0.0023067
UCK2~AKT1 LibraryCombinations LibraryCombinations 4 0.7712 1.0 2 -0.34556 0.71858 1.0 2 -0.30252 0.93794 1.0 0 -0.19289
UCK2~AR LibraryCombinations LibraryCombinations 4 0.90661 1.0 1 -0.24227 0.14334 1.0 1 0.24674 0.3265 1.0 0 0.030108
UCK2~ARID1A LibraryCombinations LibraryCombinations 4 0.51124 1.0 3 -0.47954 0.52947 1.0 3 -0.65024 0.4253 1.0 3 -0.41405
UCK2~ARID1B LibraryCombinations LibraryCombinations 4 0.33727 1.0 0 0.047146 0.89065 1.0 1 -0.30184 0.927 1.0 1 -0.19587
UCK2~ATM LibraryCombinations LibraryCombinations 4 0.88878 1.0 1 -0.20716 0.94627 1.0 0 -0.073865 0.87246 1.0 1 -0.087834
UCK2~ATR LibraryCombinations LibraryCombinations 4 0.060281 0.3374 4 -1.032 0.028028 0.233892 4 -0.95425 0.017968 0.18098 4 -1.1678
UCK2~BARD1 LibraryCombinations LibraryCombinations 4 0.9543 1.0 0 -0.28621 0.91575 1.0 1 -0.17811 0.8629 1.0 1 -0.30703
UCK2~BCL2 LibraryCombinations LibraryCombinations 4 0.13974 1.0 1 0.097394 0.27583 1.0 0 0.12042 0.1125 1.0 1 0.2116
UCK2~BCL2L1 LibraryCombinations LibraryCombinations 4 0.96232 1.0 0 -0.27567 0.91788 1.0 1 -0.37315 0.71296 1.0 2 -0.38002
UCK2~BRCA1 LibraryCombinations LibraryCombinations 4 0.50587 1.0 3 -0.60229 0.49954 1.0 3 -0.62454 0.29753 0.872135 2 -0.76599
UCK2~BRCA2 LibraryCombinations LibraryCombinations 4 0.12843 0.504774 4 -0.71932 0.72012 1.0 2 -0.50185 0.60889 1.0 2 -0.6179
UCK2~BRD4 LibraryCombinations LibraryCombinations 4 0.30516 0.886514 3 -0.83803 0.37736 1.0 3 -0.80753 0.14871 0.551279 4 -0.87531
UCK2~CDK12 LibraryCombinations LibraryCombinations 4 0.75723 1.0 2 -0.54345 0.067843 0.360146 4 -1.0882 0.13547 0.526604 4 -0.95885
UCK2~CDK4 LibraryCombinations LibraryCombinations 4 0.071539 0.368857 4 -0.80533 0.044963 0.29361 4 -0.82243 0.54584 1.0 2 -0.48256
UCK2~CDK6 LibraryCombinations LibraryCombinations 4 0.47494 1.0 2 -0.69814 0.13774 0.526988 3 -0.83461 0.17275 0.595852 2 -0.83118
UCK2~CDK7 LibraryCombinations LibraryCombinations 4 0.13384 0.516045 4 -1.0972 0.0010014 0.036725 4 -1.5706 0.014166 0.161085 4 -1.467
UCK2~CHEK1 LibraryCombinations LibraryCombinations 4 0.065274 0.352102 4 -1.1046 0.0044941 0.092941 4 -1.2783 0.055274 0.325367 4 -1.1626
UCK2~CHEK2 LibraryCombinations LibraryCombinations 4 0.89183 1.0 1 -0.2722 0.90535 1.0 1 -0.3197 0.7322 1.0 2 -0.44441
UCK2~CYLC2 LibrarySingletons LibrarySingletons 4 0.31592 1.0 0 0.020989 0.99219 1.0 0 -0.051797 0.33757 1.0 0 0.11759
UCK2~DNMT1 LibraryCombinations LibraryCombinations 4 0.15896 0.567839 4 -0.88294 0.11481 0.474975 4 -0.78808 0.11973 0.492774 3 -0.8997
UCK2~DNMT3B LibraryCombinations LibraryCombinations 4 0.88346 1.0 1 -0.3297 0.85665 1.0 1 -0.48903 0.84282 1.0 1 -0.28632
UCK2~EZH2 LibraryCombinations LibraryCombinations 4 0.98187 1.0 0 -0.057199 0.3246 1.0 0 0.012135 0.98531 1.0 0 -0.016809
UCK2~FGFR1 LibraryCombinations LibraryCombinations 4 0.28296 1.0 0 0.15466 0.23543 1.0 0 0.07104 0.95238 1.0 0 -0.034332
UCK2~FGFR2 LibraryCombinations LibraryCombinations 4 0.21135 1.0 0 0.096712 0.20573 1.0 0 0.0011531 0.98415 1.0 0 -0.017962
UCK2~GALR1 LibrarySingletons LibrarySingletons 4 0.49476 1.0 2 -0.39347 0.020765 0.200365 2 -0.77132 0.30494 0.885175 2 -0.51176
UCK2~GLS LibraryCombinations LibraryCombinations 4 0.80628 1.0 2 -0.44607 0.72861 1.0 2 -0.50386 0.74469 1.0 2 -0.44511
UCK2~KMT2D LibraryCombinations LibraryCombinations 4 0.3796 1.0 3 -0.60819 0.7242 1.0 2 -0.43094 0.84129 1.0 1 -0.49741
UCK2~MCL1 LibraryCombinations LibraryCombinations 4 0.47882 1.0 2 -0.42391 0.24455 0.761585 2 -0.54751 0.53471 1.0 2 -0.33228
UCK2~MTOR LibraryCombinations LibraryCombinations 4 0.24993 0.775298 3 -0.91603 0.0068104 0.113588 4 -1.1707 0.032885 0.247531 4 -1.0706
UCK2~MYC LibraryCombinations LibraryCombinations 4 0.0052853 0.094226 4 -1.3747 0.0046563 0.094752 4 -1.279 0.012224 0.148853 4 -1.2189
UCK2~PARP1 LibraryCombinations LibraryCombinations 4 0.0021565 0.126116 2 0.36501 0.0010363 0.084349 2 0.28344 0.0085513 0.281477 2 0.23351
UCK2~PIK3CA LibraryCombinations LibraryCombinations 4 0.88778 1.0 1 -0.1652 0.74221 1.0 2 -0.37199 0.90097 1.0 1 -0.22896
UCK2~PIK3CB LibraryCombinations LibraryCombinations 4 0.79671 1.0 2 -0.44311 0.70297 1.0 2 -0.47231 0.97817 1.0 0 -0.2571
UCK2~PRMT1 LibraryCombinations LibraryCombinations 4 0.018883 0.184453 4 -1.2795 0.038136 0.271846 3 -1.0733 0.041053 0.278768 4 -1.3225
UCK2~PRMT5 LibraryCombinations LibraryCombinations 4 0.0072912 0.111997 4 -1.0468 0.0051683 0.099135 4 -1.164 0.0011714 0.040328 4 -1.5243
UCK2~PTPN11 LibraryCombinations LibraryCombinations 4 0.91392 1.0 1 -0.28304 0.94529 1.0 0 -0.3423 0.67538 1.0 2 -0.45764
UCK2~RAD21 LibraryCombinations LibraryCombinations 4 0.047428 0.29512 3 -1.1072 0.085019 0.408188 4 -1.0933 0.024415 0.210781 4 -1.3777
UCK2~RAD51 LibraryCombinations LibraryCombinations 4 0.077584 0.383728 4 -0.8516 0.034152 0.258135 4 -1.1114 0.06232 0.345665 4 -1.0113
UCK2~RAF1 LibraryCombinations LibraryCombinations 4 0.4673 1.0 3 -0.45075 0.46203 1.0 3 -0.56484 0.85917 1.0 1 -0.40664
UCK2~TAZ LibraryCombinations LibraryCombinations 4 0.8735 1.0 1 -0.25823 0.71727 1.0 2 -0.52153 0.7702 1.0 2 -0.42773
UCK2~WEE1 LibraryCombinations LibraryCombinations 4 0.1346 0.517243 2 -0.83774 0.73967 1.0 2 -0.30776 0.44146 1.0 2 -0.42003
UCK2~YAP1 LibraryCombinations LibraryCombinations 4 0.71622 1.0 2 -0.36606 0.31149 1.0 0 0.024347 0.29229 1.0 0 0.10462
UMPS~ADAD1 LibrarySingletons LibrarySingletons 4 0.68873 1.0 2 -0.5183 0.76927 1.0 2 -0.33212 0.98862 1.0 0 -0.0071515
UMPS~AKT1 LibraryCombinations LibraryCombinations 4 0.92179 1.0 1 -0.43488 0.74474 1.0 2 -0.40478 0.56828 1.0 2 -0.5455
UMPS~AR LibraryCombinations LibraryCombinations 4 0.7988 1.0 1 -0.39096 0.7444 1.0 2 -0.4518 0.87336 1.0 1 -0.29409
UMPS~ARID1A LibraryCombinations LibraryCombinations 4 0.8132 1.0 2 -0.56061 0.069429 0.363784 4 -0.80819 0.22649 0.725945 3 -0.70687
UMPS~ARID1B LibraryCombinations LibraryCombinations 4 0.90025 1.0 1 -0.29096 0.8088 1.0 2 -0.45402 0.89701 1.0 1 -0.41969
UMPS~ATM LibraryCombinations LibraryCombinations 4 0.69978 1.0 2 -0.46257 0.77569 1.0 1 -0.4125 0.7915 1.0 2 -0.35471
UMPS~ATR LibraryCombinations LibraryCombinations 4 0.11585 0.476034 4 -0.9453 0.025787 0.224987 4 -1.1618 0.37057 0.991477 3 -0.85257
UMPS~BARD1 LibraryCombinations LibraryCombinations 4 0.66452 1.0 2 -0.44203 0.51322 1.0 3 -0.54624 0.8686 1.0 1 -0.23676
UMPS~BCL2 LibraryCombinations LibraryCombinations 4 0.91622 1.0 1 -0.35349 0.86852 1.0 1 -0.22327 0.96394 1.0 0 -0.20047
UMPS~BCL2L1 LibraryCombinations LibraryCombinations 4 0.74159 1.0 2 -0.49038 0.88256 1.0 1 -0.47848 0.52538 1.0 3 -0.45248
UMPS~BRCA1 LibraryCombinations LibraryCombinations 4 0.54391 1.0 2 -0.59825 0.51338 1.0 2 -0.61799 0.40615 1.0 2 -0.59688
UMPS~BRCA2 LibraryCombinations LibraryCombinations 4 0.086814 0.409081 4 -0.7935 0.24342 0.759754 3 -0.87997 0.069062 0.365763 4 -0.85232
UMPS~BRD4 LibraryCombinations LibraryCombinations 4 0.090787 0.418784 4 -0.78915 0.45996 1.0 3 -0.68962 0.09423 0.435102 4 -0.72766
UMPS~CDK12 LibraryCombinations LibraryCombinations 4 0.36131 0.976966 3 -0.68665 0.1473 0.544786 3 -0.94694 0.091791 0.42883 3 -1.0365
UMPS~CDK4 LibraryCombinations LibraryCombinations 4 0.2271 0.723453 3 -0.75093 0.077568 0.387777 4 -0.92137 0.29015 0.856825 3 -0.76442
UMPS~CDK6 LibraryCombinations LibraryCombinations 4 0.11304 0.470001 4 -1.0428 0.060826 0.340452 4 -1.0646 0.22248 0.716668 3 -0.92669
UMPS~CDK7 LibraryCombinations LibraryCombinations 4 0.026973 0.221734 4 -1.2061 0.06979 0.364822 4 -0.98942 0.0061773 0.106382 4 -1.4507
UMPS~CHEK1 LibraryCombinations LibraryCombinations 4 0.0073599 0.112661 4 -1.1928 0.0053378 0.101263 4 -1.2856 0.091138 0.427423 3 -1.0691
UMPS~CHEK2 LibraryCombinations LibraryCombinations 4 0.83904 1.0 1 -0.36491 0.69786 1.0 2 -0.40998 0.50602 1.0 3 -0.53226
UMPS~CYLC2 LibrarySingletons LibrarySingletons 4 0.9196 1.0 1 -0.34313 0.71083 1.0 2 -0.57766 0.81166 1.0 2 -0.47747
UMPS~DNMT1 LibraryCombinations LibraryCombinations 4 0.49751 1.0 2 -0.51822 0.53472 1.0 2 -0.54099 0.49982 1.0 3 -0.61194
UMPS~DNMT3B LibraryCombinations LibraryCombinations 4 0.76997 1.0 2 -0.44517 0.34512 0.948361 3 -0.64925 0.16081 0.574444 4 -0.61232
UMPS~EZH2 LibraryCombinations LibraryCombinations 4 0.91469 1.0 1 -0.32277 0.95181 1.0 0 -0.36419 0.6386 1.0 2 -0.43738
UMPS~FGFR1 LibraryCombinations LibraryCombinations 4 0.8916 1.0 1 -0.41823 0.97278 1.0 0 -0.11634 0.95971 1.0 0 -0.25478
UMPS~FGFR2 LibraryCombinations LibraryCombinations 4 0.78775 1.0 2 -0.33735 0.88497 1.0 1 -0.31018 0.89256 1.0 1 -0.27727
UMPS~GALR1 LibrarySingletons LibrarySingletons 4 0.47324 1.0 2 -0.46587 0.40466 1.0 2 -0.45597 0.25293 0.783515 2 -0.60643
UMPS~GLS LibraryCombinations LibraryCombinations 4 0.0050706 0.091718 4 -1.0765 0.027439 0.231461 4 -0.91604 0.12127 0.496852 4 -0.81177
UMPS~KMT2D LibraryCombinations LibraryCombinations 4 0.35837 0.972775 3 -0.80663 0.07619 0.384219 4 -0.90271 0.49584 1.0 3 -0.76499
UMPS~MCL1 LibraryCombinations LibraryCombinations 4 0.55016 1.0 2 -0.57261 0.57916 1.0 2 -0.57294 0.56356 1.0 2 -0.54782
UMPS~MTOR LibraryCombinations LibraryCombinations 4 0.057813 0.33068 4 -0.75504 0.021656 0.205575 4 -0.91593 0.11105 0.475306 4 -0.69743
UMPS~MYC LibraryCombinations LibraryCombinations 4 0.039935 0.269539 4 -0.9897 0.22874 0.726868 3 -0.95215 0.021267 0.197357 4 -1.2207
UMPS~PARP1 LibraryCombinations LibraryCombinations 4 0.030808 0.615296 1 0.03713 0.0074617 0.286282 2 0.1634 0.0018674 0.113264 2 0.13723
UMPS~PIK3CA LibraryCombinations LibraryCombinations 4 0.36091 0.976584 3 -0.67993 0.41331 1.0 3 -0.59259 0.45137 1.0 3 -0.49153
UMPS~PIK3CB LibraryCombinations LibraryCombinations 4 0.41297 1.0 3 -0.7406 0.10508 0.453933 4 -0.80475 0.50143 1.0 3 -0.52003
UMPS~PRMT1 LibraryCombinations LibraryCombinations 4 0.060166 0.33725 4 -1.1898 0.013029 0.156176 4 -1.4769 0.032629 0.247113 4 -1.3997
UMPS~PRMT5 LibraryCombinations LibraryCombinations 4 0.070206 0.365694 4 -1.0374 0.025266 0.222901 4 -1.0509 0.059242 0.336987 4 -0.99642
UMPS~PTPN11 LibraryCombinations LibraryCombinations 4 0.044753 0.285731 4 -1.0906 0.13167 0.513921 4 -0.71698 0.0563 0.328234 4 -0.90496
UMPS~RAD21 LibraryCombinations LibraryCombinations 4 0.0061757 0.102824 4 -1.3632 0.18151 0.613107 3 -1.0776 0.05995 0.338836 4 -0.992
UMPS~RAD51 LibraryCombinations LibraryCombinations 4 0.026283 0.218767 4 -1.0641 0.064198 0.350122 4 -0.99429 0.017481 0.178912 4 -0.9607
UMPS~RAF1 LibraryCombinations LibraryCombinations 4 0.38794 1.0 3 -0.66777 0.44193 1.0 3 -0.57648 0.143 0.542049 4 -0.81303
UMPS~TAZ LibraryCombinations LibraryCombinations 4 0.48764 1.0 3 -0.625 0.15961 0.568028 4 -0.79261 0.53786 1.0 2 -0.52355
UMPS~WEE1 LibraryCombinations LibraryCombinations 4 0.30522 0.886514 2 -0.45533 0.61061 1.0 2 -0.22379 0.44497 1.0 2 -0.30441
UMPS~YAP1 LibraryCombinations LibraryCombinations 4 0.62148 1.0 2 -0.36745 0.75464 1.0 2 -0.42865 0.69293 1.0 2 -0.32479
USP39~INTERGENIC27 PositiveControls ESSENTIAL-INTERGENIC 2 0.65766 1.0 1 -0.42693 0.79237 1.0 0 -0.27103 0.79193 1.0 0 -0.3146
VCP~NONTARGET00195 PositiveControls ESSENTIAL-NONTARGET 2 0.037463 0.261761 2 -1.4942 0.15459 0.558497 2 -1.2767 0.1556 0.564565 2 -1.2912
VDAC1~ADAD1 LibrarySingletons LibrarySingletons 4 0.96212 1.0 0 -0.093558 0.15373 1.0 1 0.21769 0.94479 1.0 0 -0.071089
VDAC1~AKT1 LibraryCombinations LibraryCombinations 4 0.94053 1.0 0 -0.15163 0.8787 1.0 1 -0.25776 0.8512 1.0 1 -0.19705
VDAC1~AR LibraryCombinations LibraryCombinations 4 0.93314 1.0 1 -0.11432 0.93565 1.0 1 -0.040897 0.9744 1.0 0 -0.088838
VDAC1~ARID1A LibraryCombinations LibraryCombinations 4 0.8296 1.0 1 -0.29222 0.77425 1.0 2 -0.23877 0.8398 1.0 1 -0.34482
VDAC1~ARID1B LibraryCombinations LibraryCombinations 4 0.43833 1.0 0 0.033106 0.95249 1.0 0 -0.17514 0.97529 1.0 0 -0.049514
VDAC1~ATM LibraryCombinations LibraryCombinations 4 0.9664 1.0 0 -0.1225 0.98943 1.0 0 -0.1364 0.88694 1.0 1 -0.21487
